dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_2,1.0,"random (n=10, test=33%)",anova (10),naive_bayes,0.9341379310344827,0.9177787343951787,0.8487261146496815,0.9990627928772259,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",anova (10),logistic_regression,0.9589655172413794,0.9466606902734199,0.9411764705882353,0.9522091974752029,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",anova (10),neural_network,0.9779310344827586,0.9714540588760036,0.9519230769230769,0.9918032786885246,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",anova (10),gradient_boosting,0.9548275862068966,0.9360663738408981,0.9609218436873748,0.9124643196955281,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",anova (10),svm,0.9717241379310345,0.9626933575978162,0.9540126239855726,0.9715335169880625,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,holdout (33/67),anova (10),random_forest,0.9035714285714286,0.8439306358381503,1.0,0.73,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,holdout (33/67),anova (10),knn,0.9285714285714286,0.888888888888889,1.0,0.8,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,holdout (33/67),anova (10),tree,0.8571428571428571,0.7499999999999999,1.0,0.6,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,holdout (33/67),anova (10),naive_bayes,0.9642857142857143,0.9473684210526316,1.0,0.9,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,holdout (33/67),anova (10),logistic_regression,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,holdout (33/67),anova (10),neural_network,0.9285714285714286,0.888888888888889,1.0,0.8,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,holdout (33/67),anova (10),gradient_boosting,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,holdout (33/67),anova (10),svm,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_complete_majority,activities_incomplete_majority,activities_incomplete,grades_between_0_2_5,grades_below_5,grades_average,grades_below_mean,grades_between_7_5_10,attendance_below_mean,missing
turma_2,1.0,xvalidation (k=10),chi2 (5),random_forest,0.9627906976744186,0.9493670886075949,0.9615384615384616,0.9375,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (5),knn,0.9651162790697675,0.9523809523809523,0.967741935483871,0.9375,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (5),tree,0.9534883720930233,0.9354838709677419,0.9666666666666667,0.90625,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (5),naive_bayes,0.9302325581395349,0.9142857142857143,0.8421052631578947,1.0,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (5),logistic_regression,0.9418604651162791,0.923076923076923,0.9090909090909091,0.9375,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (5),neural_network,0.9790697674418605,0.9726443768996961,0.9467455621301775,1.0,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (5),gradient_boosting,0.9616279069767442,0.9473684210526315,0.9674267100977199,0.928125,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (5),svm,0.9651162790697675,0.9523809523809523,0.967741935483871,0.9375,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),random_forest,0.9706896551724138,0.9615906009941255,0.9594229035166817,0.9637681159420289,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),knn,0.9637931034482758,0.9506810709253172,0.9592417061611375,0.9422718808193669,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),tree,0.9462068965517242,0.9267605633802817,0.9293785310734464,0.9241573033707865,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),naive_bayes,0.9348275862068965,0.9198133220195164,0.8665067945643485,0.9801084990958409,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),logistic_regression,0.9586206896551724,0.9449035812672175,0.9287003610108303,0.9616822429906542,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),neural_network,0.9782758620689656,0.9715832205683356,0.9480633802816901,0.996299722479186,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),gradient_boosting,0.9579310344827586,0.9421800947867298,0.9521072796934866,0.9324577861163227,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,"random (n=10, test=33%)",chi2 (5),svm,0.9672413793103448,0.9572649572649572,0.9681528662420382,0.9466192170818505,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),random_forest,0.9,0.8372093023255813,1.0,0.72,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),knn,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),tree,0.8571428571428571,0.7499999999999999,1.0,0.6,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),naive_bayes,0.9642857142857143,0.9473684210526316,1.0,0.9,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),logistic_regression,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),neural_network,0.9321428571428572,0.8950276243093923,1.0,0.81,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),gradient_boosting,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),chi2 (5),svm,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),chi2 (10),random_forest,0.9674418604651163,0.9556962025316456,0.967948717948718,0.94375,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),chi2 (10),knn,0.9651162790697675,0.9523809523809523,0.967741935483871,0.9375,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),chi2 (10),tree,0.9534883720930233,0.9354838709677419,0.9666666666666667,0.90625,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),chi2 (10),naive_bayes,0.9534883720930233,0.9411764705882353,0.8888888888888888,1.0,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),chi2 (10),logistic_regression,0.9651162790697675,0.9538461538461539,0.9393939393939394,0.96875,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),chi2 (10),neural_network,0.9802325581395349,0.9741248097412482,0.9495548961424333,1.0,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),chi2 (10),gradient_boosting,0.9534883720930233,0.9354838709677419,0.9666666666666667,0.90625,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),chi2 (10),svm,0.9651162790697675,0.9538461538461539,0.9393939393939394,0.96875,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),random_forest,0.9603448275862069,0.9470777726645192,0.9483870967741935,0.9457720588235294,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),knn,0.9696551724137931,0.9585296889726672,0.9576271186440678,0.9594339622641509,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),tree,0.9458620689655173,0.9268747088961342,0.9273066169617894,0.9264432029795159,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),naive_bayes,0.9434482758620689,0.9298545765611634,0.8709935897435898,0.9972477064220183,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),logistic_regression,0.9634482758620689,0.9516864175022789,0.9388489208633094,0.9648798521256932,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),neural_network,0.976551724137931,0.9680150517403575,0.9457720588235294,0.9913294797687862,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),gradient_boosting,0.9572413793103448,0.942110177404295,0.9554924242424242,0.929097605893186,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",chi2 (10),svm,0.9748275862068966,0.966219342896807,0.9525547445255474,0.9802816901408451,grades_between_0_2_5,grades_below_mean,grades_between_7_5_10,activities_complete_majority,grades_average,activities_incomplete_majority,activities_complete_minority,grades_below_5,activities_incomplete,activities_incomplete_minority
turma_2,1.0,holdout (33/67),chi2 (10),random_forest,0.9071428571428571,0.8505747126436781,1.0,0.74,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,holdout (33/67),chi2 (10),knn,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,holdout (33/67),chi2 (10),tree,0.8571428571428571,0.7499999999999999,1.0,0.6,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,holdout (33/67),chi2 (10),naive_bayes,0.9642857142857143,0.9473684210526316,1.0,0.9,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,holdout (33/67),chi2 (10),logistic_regression,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,holdout (33/67),chi2 (10),neural_network,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,holdout (33/67),chi2 (10),gradient_boosting,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,holdout (33/67),chi2 (10),svm,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,activities_complete_majority,grades_below_mean,grades_average,activities_incomplete_majority,activities_complete_minority,attendance_below_mean
turma_2,1.0,xvalidation (k=10),info_gain (5),random_forest,0.9627906976744186,0.9493670886075949,0.9615384615384616,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),knn,0.9651162790697675,0.9523809523809523,0.967741935483871,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),tree,0.9534883720930233,0.9354838709677419,0.9666666666666667,0.90625,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),naive_bayes,0.8953488372093024,0.8656716417910447,0.8285714285714286,0.90625,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),logistic_regression,0.9651162790697675,0.9538461538461539,0.9393939393939394,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),neural_network,0.9813953488372092,0.975609756097561,0.9523809523809523,1.0,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),gradient_boosting,0.9534883720930233,0.9354838709677419,0.9666666666666667,0.90625,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),svm,0.9651162790697675,0.9523809523809523,0.967741935483871,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),random_forest,0.9624137931034483,0.9485120453471895,0.9489603024574669,0.9480642115203022,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),knn,0.9655172413793104,0.9539594843462247,0.9655172413793104,0.9426751592356688,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),tree,0.9420689655172414,0.9212007504690432,0.9334600760456274,0.9092592592592592,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),naive_bayes,0.9351724137931035,0.9174714661984197,0.8679401993355482,0.972998137802607,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),logistic_regression,0.9586206896551724,0.943661971830986,0.9305555555555556,0.9571428571428572,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),neural_network,0.98,0.9739910313901345,0.9517966695880806,0.9972451790633609,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),gradient_boosting,0.9417241379310345,0.9171162334477686,0.9340659340659341,0.9007707129094412,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,"random (n=10, test=33%)",info_gain (5),svm,0.9710344827586207,0.9594202898550724,0.9612778315585673,0.9575699132111861,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),random_forest,0.9035714285714286,0.8439306358381503,1.0,0.73,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),knn,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),tree,0.8571428571428571,0.7499999999999999,1.0,0.6,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),naive_bayes,0.9642857142857143,0.9473684210526316,1.0,0.9,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),logistic_regression,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),neural_network,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),gradient_boosting,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),svm,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (10),random_forest,0.9651162790697675,0.9525316455696203,0.9647435897435898,0.940625,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),info_gain (10),knn,0.9651162790697675,0.9523809523809523,0.967741935483871,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),info_gain (10),tree,0.9534883720930233,0.9354838709677419,0.9666666666666667,0.90625,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),info_gain (10),naive_bayes,0.9534883720930233,0.9411764705882353,0.8888888888888888,1.0,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),info_gain (10),logistic_regression,0.9651162790697675,0.9538461538461539,0.9393939393939394,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),info_gain (10),neural_network,0.9802325581395349,0.9741248097412482,0.9495548961424333,1.0,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),info_gain (10),gradient_boosting,0.9534883720930233,0.9354838709677419,0.9666666666666667,0.90625,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,xvalidation (k=10),info_gain (10),svm,0.9651162790697675,0.9538461538461539,0.9393939393939394,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),random_forest,0.9655172413793104,0.9516908212560385,0.9647404505386875,0.9389895138226882,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),knn,0.9675862068965517,0.9554502369668246,0.9509433962264151,0.96,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),tree,0.9410344827586207,0.9186875891583454,0.9297401347449471,0.9078947368421053,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),naive_bayes,0.9403448275862069,0.9257829257829258,0.8694601128122482,0.9899082568807339,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),logistic_regression,0.9613793103448276,0.9483870967741935,0.9475138121546961,0.9492619926199262,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),neural_network,0.976551724137931,0.9690346083788707,0.9508489722966935,0.9879294336118849,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),gradient_boosting,0.9510344827586207,0.9315992292870905,0.9545903257650543,0.909689557855127,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,"random (n=10, test=33%)",info_gain (10),svm,0.9755172413793104,0.9669920966992096,0.959409594095941,0.9746954076850984,grades_between_7_5_10,grades_between_0_2_5,grades_below_5,grades_below_mean,activities_complete_majority,activities_incomplete,activities_incomplete_majority,grades_average,activities_complete_minority,activities_incomplete_minority
turma_2,1.0,holdout (33/67),info_gain (10),random_forest,0.9107142857142857,0.8571428571428571,1.0,0.75,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,grades_average,grades_below_mean,activities_incomplete_majority,attendance_below_mean,activities_complete_minority
turma_2,1.0,holdout (33/67),info_gain (10),knn,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,grades_average,grades_below_mean,activities_incomplete_majority,attendance_below_mean,activities_complete_minority
turma_2,1.0,holdout (33/67),info_gain (10),tree,0.8571428571428571,0.7499999999999999,1.0,0.6,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_5,activities_complete_majority,grades_average,grades_below_mean,activities_incomplete_majority,attendance_below_mean,activities_complete_minority
