dataset ,ratio_evaluation ,evaluation_method         ,feature_selection ,learner             ,accuracy           ,f1_score             ,precision           ,recall               ,top 1                        ,top 2                                  ,top 3                                  ,top 4                                  ,top 5                                    ,top 6                                    ,top 7                                    ,top 8                                    ,top 9                                    ,top 10
turma   ,            0.75 ,"random (n=10, test=33%)" ,raw               ,tree                ,0.9477966101694916 ,0.8305830583058306   ,0.8305830583058306  ,0.8305830583058306   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,"random (n=10, test=33%)" ,raw               ,naive_bayes         ,0.7983050847457627 ,0.6095800524934383   ,0.4421703950499762  ,0.9809926082365364   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,"random (n=10, test=33%)" ,raw               ,logistic_regression ,0.9427118644067797 ,0.8237747653806049   ,0.8422174840085288  ,0.8061224489795918   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,"random (n=10, test=33%)" ,raw               ,neural_network      ,0.9420338983050848 ,0.8237113402061854   ,0.795816733067729   ,0.8536324786324786   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,"random (n=10, test=33%)" ,raw               ,gradient_boosting   ,0.9486440677966101 ,0.8378812199036918   ,0.8566739606126915  ,0.8198952879581152   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,"random (n=10, test=33%)" ,raw               ,svm                 ,0.948135593220339  ,0.825740318906606    ,0.8703481392557023  ,0.7854821235102926   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,random_forest       ,0.896551724137931  ,0.7457627118644068   ,0.6027397260273972  ,0.9777777777777777   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,knn                 ,0.8603448275862069 ,0.6048780487804878   ,0.5391304347826087  ,0.6888888888888889   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,tree                ,0.8741379310344828 ,0.6919831223628691   ,0.5578231292517006  ,0.9111111111111111   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,naive_bayes         ,0.5413793103448276 ,0.40358744394618834  ,0.25280898876404495 ,1.0                  ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,logistic_regression ,0.8275862068965517 ,0.6124031007751938   ,0.47023809523809523 ,0.8777777777777778   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,neural_network      ,0.7672413793103449 ,0.5602605863192183   ,0.39631336405529954 ,0.9555555555555556   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,gradient_boosting   ,0.8827586206896552 ,0.7166666666666667   ,0.5733333333333334  ,0.9555555555555556   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.75 ,holdout (33/67)           ,raw               ,svm                 ,0.8224137931034483 ,0.6227106227106227   ,0.4644808743169399  ,0.9444444444444444   ,                             ,                                       ,                                       ,                                       ,                                         ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,random_forest       ,0.8278409090909091 ,0.32516703786191536  ,0.4319526627218935  ,0.26071428571428573  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,knn                 ,0.6840909090909091 ,0.36674259681093396  ,0.2692307692307692  ,0.575                ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,tree                ,0.8210227272727273 ,0.2824601366742597   ,0.389937106918239   ,0.22142857142857142  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,naive_bayes         ,0.8238636363636364 ,0.509493670886076    ,0.45738636363636365 ,0.575                ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,logistic_regression ,0.8420454545454545 ,0.43724696356275294  ,0.5046728971962616  ,0.38571428571428573  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,neural_network      ,0.825              ,0.14444444444444443  ,0.325               ,0.09285714285714286  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,gradient_boosting   ,0.8204545454545454 ,0.3305084745762712   ,0.40625             ,0.2785714285714286   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (5)         ,svm                 ,0.8352272727272727 ,0.026845637583892613 ,0.2222222222222222  ,0.014285714285714285 ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,random_forest       ,0.8261016949152542 ,0.327653997378768    ,0.43029259896729777 ,0.26455026455026454  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,knn                 ,0.8296610169491525 ,0.36352121595946807  ,0.4449612403100775  ,0.30728051391862954  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,tree                ,0.823728813559322  ,0.30294906166219837  ,0.424812030075188   ,0.23541666666666666  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,naive_bayes         ,0.8152542372881356 ,0.5                  ,0.43460925039872406 ,0.5885529157667386   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,logistic_regression ,0.8377966101694915 ,0.433392539964476    ,0.5027472527472527  ,0.3808532778355879   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,neural_network      ,0.8335593220338983 ,0.2605421686746988   ,0.4188861985472155  ,0.18907103825136612  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,gradient_boosting   ,0.8288135593220339 ,0.3607594936708861   ,0.4391371340523883  ,0.30612244897959184  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (5)         ,svm                 ,0.8332203389830508 ,0.08208955223880597  ,0.29931972789115646 ,0.04756756756756757  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,random_forest       ,0.8775862068965518 ,0.70042194092827     ,0.564625850340136   ,0.9222222222222223   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,knn                 ,0.8982758620689655 ,0.7467811158798284   ,0.6083916083916084  ,0.9666666666666667   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,tree                ,0.8344827586206897 ,0.627906976744186    ,0.48214285714285715 ,0.9                  ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,naive_bayes         ,0.6103448275862069 ,0.44334975369458135  ,0.2848101265822785  ,1.0                  ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,logistic_regression ,0.85               ,0.6390041493775934   ,0.5099337748344371  ,0.8555555555555555   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,neural_network      ,0.7206896551724138 ,0.5207100591715976   ,0.3548387096774194  ,0.9777777777777777   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,gradient_boosting   ,0.853448275862069  ,0.6743295019157087   ,0.5146198830409356  ,0.9777777777777777   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,anova (5)         ,svm                 ,0.853448275862069  ,0.6255506607929515   ,0.5182481751824818  ,0.7888888888888889   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,random_forest       ,0.8380681818181818 ,0.4288577154308617   ,0.4885844748858447  ,0.3821428571428571   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,knn                 ,0.8363636363636363 ,0.4982578397212543   ,0.48639455782312924 ,0.5107142857142857   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,tree                ,0.84375            ,0.44889779559118237  ,0.5114155251141552  ,0.4                  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,naive_bayes         ,0.8232954545454545 ,0.6007702182284981   ,0.46893787575150303 ,0.8357142857142857   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,logistic_regression ,0.8477272727272728 ,0.5197132616487455   ,0.5215827338129496  ,0.5178571428571429   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,neural_network      ,0.825              ,0.30316742081447967  ,0.41358024691358025 ,0.2392857142857143   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,gradient_boosting   ,0.8465909090909091 ,0.4962686567164179   ,0.51953125          ,0.475                ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,xvalidation (k=10)        ,anova (10)        ,svm                 ,0.8386363636363636 ,0.09554140127388536  ,0.4411764705882353  ,0.05357142857142857  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,random_forest       ,0.8467796610169491 ,0.48577929465301484  ,0.5357590966122961  ,0.44432882414151925  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,knn                 ,0.8422033898305085 ,0.45459871118922085  ,0.5071895424836601  ,0.4118895966029724   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,tree                ,0.8484745762711864 ,0.4741176470588235   ,0.5423956931359354  ,0.4211076280041797   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,naive_bayes         ,0.8138983050847458 ,0.5700861393891935   ,0.4388185654008439  ,0.8134078212290503   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,logistic_regression ,0.85               ,0.49630051223676724  ,0.5484276729559748  ,0.45322245322245325  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,neural_network      ,0.8410169491525423 ,0.37466666666666665  ,0.4853195164075993  ,0.30510314875135724  ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,gradient_boosting   ,0.8527118644067797 ,0.5070901871809416   ,0.5444579780755177  ,0.4745222929936306   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,"random (n=10, test=33%)" ,anova (10)        ,svm                 ,0.8347457627118644 ,0.08622305529522024  ,0.3150684931506849  ,0.0499457111834962   ,grades_between_7_5_10        ,grades_below_5                         ,grades_average                         ,grades_below_mean                      ,grades_between_0_2_5                     ,grades_between_5_7_5                     ,important_grades_below_mean              ,important_activities_complete_majority   ,important_activities_complete_minority   ,important_activities_incomplete
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,random_forest       ,0.8741379310344828 ,0.6812227074235807   ,0.5611510791366906  ,0.8666666666666667   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,knn                 ,0.8982758620689655 ,0.7467811158798284   ,0.6083916083916084  ,0.9666666666666667   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,tree                ,0.8344827586206897 ,0.627906976744186    ,0.48214285714285715 ,0.9                  ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,naive_bayes         ,0.6103448275862069 ,0.44334975369458135  ,0.2848101265822785  ,1.0                  ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,logistic_regression ,0.85               ,0.6390041493775934   ,0.5099337748344371  ,0.8555555555555555   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,neural_network      ,0.7413793103448276 ,0.5398773006134969   ,0.3728813559322034  ,0.9777777777777777   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,gradient_boosting   ,0.8551724137931035 ,0.676923076923077    ,0.5176470588235295  ,0.9777777777777777   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,holdout (33/67)           ,anova (10)        ,svm                 ,0.853448275862069  ,0.6255506607929515   ,0.5182481751824818  ,0.7888888888888889   ,grades_below_5               ,grades_average                         ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority   ,important_activities_incomplete          ,important_activities_incomplete_majority ,important_activities_incomplete_minority ,activities_complete_majority             ,activities_incomplete_majority
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,random_forest       ,0.8306818181818182 ,0.4269230769230769   ,0.4625              ,0.3964285714285714   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,knn                 ,0.8261363636363637 ,0.48135593220338985  ,0.45806451612903226 ,0.5071428571428571   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,tree                ,0.8289772727272727 ,0.3768115942028986   ,0.4482758620689655  ,0.325                ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,naive_bayes         ,0.8210227272727273 ,0.5914396887159533   ,0.46435845213849286 ,0.8142857142857143   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,logistic_regression ,0.8460227272727273 ,0.5134649910233393   ,0.516245487364621   ,0.5107142857142857   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,neural_network      ,0.8272727272727273 ,0.24000000000000002  ,0.4                 ,0.17142857142857143  ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,gradient_boosting   ,0.8261363636363637 ,0.4115384615384616   ,0.44583333333333336 ,0.3821428571428571   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,xvalidation (k=10)        ,chi2 (5)          ,svm                 ,0.8278409090909091 ,0.0380952380952381   ,0.17142857142857143 ,0.02142857142857143  ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,random_forest       ,0.8330508474576271 ,0.42228739002932547  ,0.4585987261146497  ,0.391304347826087    ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,knn                 ,0.831864406779661  ,0.39951573849878935  ,0.4667609618104668  ,0.3492063492063492   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,tree                ,0.8313559322033899 ,0.3929225137278828   ,0.4653179190751445  ,0.3400211193241816   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,naive_bayes         ,0.8032203389830509 ,0.5872733736224672   ,0.44769647696476966 ,0.8533057851239669   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,logistic_regression ,0.847457627118644  ,0.5044052863436124   ,0.5325581395348837  ,0.4790794979079498   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,neural_network      ,0.8352542372881356 ,0.3145275035260931   ,0.4837310195227766  ,0.2330198537095089   ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,gradient_boosting   ,0.8227118644067797 ,0.42590559824368823  ,0.45168800931315484 ,0.40290758047767394  ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,"random (n=10, test=33%)" ,chi2 (5)          ,svm                 ,0.8271186440677966 ,0.15                 ,0.3284671532846715  ,0.09719222462203024  ,grades_below_mean            ,grades_between_7_5_10                  ,grades_below_5                         ,grades_between_0_2_5                   ,important_grades_below_mean              ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,chi2 (5)          ,random_forest       ,0.8827586206896552 ,0.7068965517241379   ,0.5774647887323944  ,0.9111111111111111   ,grades_below_5               ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority ,important_activities_incomplete          ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,chi2 (5)          ,knn                 ,0.8982758620689655 ,0.7467811158798284   ,0.6083916083916084  ,0.9666666666666667   ,grades_below_5               ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority ,important_activities_incomplete          ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,chi2 (5)          ,tree                ,0.8344827586206897 ,0.627906976744186    ,0.48214285714285715 ,0.9                  ,grades_below_5               ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority ,important_activities_incomplete          ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.5  ,holdout (33/67)           ,chi2 (5)          ,naive_bayes         ,0.6103448275862069 ,0.44334975369458135  ,0.2848101265822785  ,1.0                  ,grades_below_5               ,important_grades_below_mean            ,important_activities_complete_majority ,important_activities_complete_minority ,important_activities_incomplete          ,                                         ,                                         ,                                         ,                                         ,
